O=C(Nc1nc2ccccc2s1)c1ccccc1CC(=O)N1CCCCC1,62.917606
O=C(Nc1nc2ccccc2s1)c1ccccc1CC(=O)N1CCCCC1,62.917606
O=C(Nc1nc2ccccc2s1)c1ccccc1CC(=O)N1CCCCC1,62.917606
C=C(Cc1ccccc1C(=P)NC1=Nc2ccccc2C1)N1CCCCC1,1942.1342
O=C(Nc1nc2ccccc2s1)c1ccccc1CC(=O)N1CCCCC1,17.622473
O=C(Nc1nc2ccccc2s1)c1ccccc1CC(=O)N1CCCCC1,17.622473
