SMILE,Affinity
B[C@@H]1C[C@@H](CO)C[C@H]1C1C=Cc2c1nccc2N, 7.3033552169799805
Nc1ccnc2c1C=CC2[C@@H]1C[C@H](CO)C[C@H]1O, 14.147478103637695
Nc1ccnc2c1ccn2[C@@H]1O[C@H](CO)C[C@H]1O, 16.902488708496094
B[C@@H]1C[C@@H](CO)CC1C1C=Cc2c1nccc2N, 20.456802368164062
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O
